PlayerName,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Geronimo Allison,GB,50.8,685.8,4.1,0,0,0,0.5,92.2
John Brown,BUF,43.1,644.7,4.4,0.8,2.7,0,0.1,90.8
Marquez Valdes-Scantling,GB,47.8,671.8,3.8,1.8,15,0,0.4,90.6
Jamison Crowder,NYJ,55.7,664.5,3.9,2.9,18.4,0,0.5,90.5
Ted Ginn,NO,43.3,617.1,3.7,8.6,57,0.3,0.4,90.4
Devin Funchess,IND,46.6,590.8,5.3,0,0,0,0.4,90.1
Albert Wilson,MIA,47.9,596.2,3.8,6.8,28.7,0.1,0.4,85.1
DaeSean Hamilton,DEN,57,625.5,3.9,0,0,0,0.4,84.8
Anthony Miller,CHI,43.1,568.1,4.5,3.3,15.1,0,0.4,84.7
Marqise Lee,JAC,51.8,644.9,3,2.2,16.3,0,0.4,83.3
Devante Parker,MIA,48.7,635.6,3.3,0,0,0,0.1,83.1
James Washington,PIT,43,617.9,3.7,0,0,0,0.4,83
Marquise Goodwin,SF,36.1,568.1,3.9,3.1,18.6,0,0.1,82.2
Keke Coutee,HOU,55,608.6,3.4,4.4,15.7,0.1,0.5,81.9
D.K. Metcalf,SEA,39.2,548.1,4.7,0.7,4,0,0.6,81.9
Golden Tate,NYG,54.4,613.8,3.2,2.2,16.5,0,0.5,81.5
Marquise Brown,BAL,37.2,543.2,3.3,5.6,37.2,0,0.8,76.8
Paul Richardson,WAS,39.3,573.0,3,1.8,11.8,0,0.1,76.4
Adam Humphries,TEN,52,572.6,3,1.8,10.3,0,0.4,75.6
Zay Jones,BUF,40.7,517.2,4,0.6,4.2,0,0.4,75.5
Robert Foster,BUF,32.7,536.7,3.5,0,0,0,0.1,74.6
Taylor Gabriel,CHI,47.9,540.5,2.8,5.5,38.7,0.1,0.5,74.3
Deebo Samuel,SF,42.4,547.6,3,1.4,8.7,0,0.4,73.3
Parris Campbell,IND,40.5,500.6,3.4,3,17.7,0.1,0.4,71.6
Josh Doctson,WAS,41.3,537.6,3,0.1,-0.6,0,0.1,71.5
Quincy Enunwa,NYJ,44.8,558.8,2.7,0.7,0.1,0,0.4,71.5
Danny Amendola,DET,54.9,546.4,2.7,0.9,3.8,0,0.4,70.2
David Moore,SEA,31.8,462.6,3.7,0.4,1.9,0,0.1,68.8
Tre'Quan Smith,NO,33.3,477.1,3.4,0.4,1.7,0,0.1,68.3
Willie Snead,BAL,47.7,532.9,2.5,0.7,4.6,0,0.4,67.8
Cole Beasley,BUF,46.6,526.2,2.6,0,0,0,0.4,67.6
Rashard Higgins,CLE,36.7,491.9,3.1,0.1,0.7,0,0.4,67
N'Keal Harry,NE,34.7,468.4,3.3,1.1,6.3,0,0.4,66.4
A.J. Brown,TEN,38.3,496.5,2.7,0.7,4,0,0.4,65.4
Randall Cobb,DAL,45.3,490.3,2.6,2.5,10.1,0,0.4,65.1
Nelson Agholor,PHI,36.4,443.9,3,3.1,23.1,0.1,0.4,64
Trey Quinn,WAS,42,467.0,2.6,1.3,7.3,0,0.1,62.9
Breshad Perriman,TB,29.4,474.2,2.5,2.3,6.4,0,0.1,62.8
John Ross,CIN,28.9,333.7,3.7,2.9,11.4,0,0.1,56.6
Andy Isabella,ARI,31.6,399.9,2.5,1.3,8.1,0,0.1,55.8
Mecole Hardman,KC,23.9,348.1,2.5,4.8,30.4,0.3,0.4,53.9
Miles Boykin,BAL,27.3,393.2,2.5,1,4.7,0,0.4,53.8
Travis Benjamin,LAC,23.8,365.9,2,6.6,41.9,0.3,0.4,53.8
Chris Conley,JAC,31.4,399.5,2.2,0,0,0,0.2,53
Demarcus Robinson,KC,26.3,359.4,2.6,0,0,0,0,51.3
D.J. Chark,JAC,33.2,416.8,1.7,0,0,0,1.4,49.1
Cody Latimer,NYG,23.3,363.4,2.2,0,0,0,0.4,48.6
Antonio Callaway,CLE,24.5,332.0,2.5,1,3.9,0,0.4,47.7
Hunter Renfrow,OAK,32.7,358.7,1.8,0,0,0,0.1,46.7
Terry McLaurin,WAS,26.8,334.5,1.8,0,0,0,0.1,44.1
Chris Hogan,CAR,23,322.3,2,0.4,2.2,0,0,44.1
Josh Reynolds,LAR,19.6,264.4,2.2,2.2,14,0,0,41
Laquon Treadwell,MIN,28.2,290.4,1.8,0,0,0,0,39.6
Keelan Cole,JAC,22.8,297.7,1.6,0,0,0,0.1,39.1
Equanimeous St. Brown,GB,20.5,268.8,1.5,0.1,0.9,0,0,36.1
KeeSean Johnson,ARI,20.9,270.6,1.5,0,0,0,0.1,36
Hakeem Butler,ARI,19.1,255.8,1.7,0,0,0,0.1,35.9
J.J. Arcega-Whiteside,PHI,19.7,257.5,1.6,0,0,0,0.1,35.3
Tim Patrick,DEN,20.1,280.7,1.1,2,7,0,0.1,35.3
Jaron Brown,SEA,15.7,212.9,2.2,0.2,2.4,0,0,35.1
Keith Kirkwood,NO,18.2,246.9,1.6,0,0,0,0,34.5
Jarius Wright,CAR,22.3,259.0,1.3,1.5,10.6,0,0.2,34.4
Chad Beebe,MIN,22.1,237.4,1.7,0,0,0,0.1,33.7
Chester Rogers,IND,19.9,238.0,1.5,0.8,5,0,0,33.6
Jakeem Grant,MIA,18.4,245.0,1.2,0.3,0.8,0,0,31.7
Cordarrelle Patterson,CHI,12.9,150.2,0.9,12.6,76,0.6,0.1,31.5
Ryan Switzer,PIT,21.6,222.5,1.1,2.5,14.3,0.2,0.1,30.8
Taywan Taylor,TEN,18.1,226.4,1.1,0.8,4.9,0,0.3,29.1
Demaryius Thomas,NE,17.2,211.0,1.3,0,0,0,0,29.1
Seth Roberts,BAL,16.7,214.9,1.2,0.1,1,0,0,28.9
Phillip Dorsett,NE,15.5,188.4,1.5,1.7,11,0,0,28.8
Bennie Fowler,NYG,14,210.3,1.3,0,0,0,0,28.6
Marcell Ateman,OAK,16.5,218.5,1.1,0,0,0,0.1,28.3
Trent Taylor,SF,19.3,216.6,1.1,0,0,0,0.2,28
Chris Moore,BAL,15.2,202.7,0.8,2,11,0,0.1,26.5
Jalen Hurd,SF,12.5,155.1,0.9,6.5,39.7,0.3,0.1,26.4
Kendrick Bourne,SF,14.9,202.0,1,0.1,0.2,0,0,26.3
Eli Rogers,PIT,18.3,201.1,0.9,1.3,6.3,0,0,26.2
Preston Williams,MIA,16.7,214.9,0.8,0,0,0,0.1,25.9
Justin Watson,TB,15.5,199.7,1,0,0,0,0.1,25.9
Darius Slayton,NYG,13.5,194.8,1,0,0,0,0.1,25.4
Deon Cain,IND,15.2,186.1,1.2,0,0,0,0.1,25.4
Justin Hardy,ATL,15.6,182.9,1.2,0,0,0,0,25.3
Tavon Austin,DAL,11.4,139.3,0.6,11.2,66,0.1,0.1,24.8
Ryan Grant,OAK,16.4,194.8,0.8,0,0,0,0,24.2
Gary Jennings,SEA,13.6,172.9,1.1,0,0,0,0.1,23.9
Diontae Johnson,PIT,14.4,194.6,0.7,0,0,0,0.1,23.4
Jordan Taylor,MIN,15.4,178.7,0.8,0,0,0,0.1,22.7
Jakobi Meyers,NE,12.6,162.8,0.9,0,0,0,0.1,21.8
J.J. Nelson,OAK,12.3,162.2,0.7,1.3,7.6,0,0.1,21.5
Isaiah McKenzie,BUF,9.3,118.1,0.7,4.4,30.1,0.2,0,20.1
Amara Darboh,SEA,12.2,140.8,0.9,0,0,0,0,19.7
Tajae Sharpe,TEN,11.3,146.9,0.7,0.1,0.3,0,0,18.9
TJ Jones,NYG,11.6,141.1,0.7,0,0,0,0,18.6
Jake Kumerow,GB,10.2,131.3,0.9,0,0,0,0,18.4
Allen Hurns,MIA,9.8,134.4,0.8,0,0,0,0.1,18.2
Torrey Smith,CAR,9.5,148.4,0.5,0.1,1,0,0,17.8
Bobo Wilson,TB,11.3,135.2,0.6,0.3,2.5,0,0,17.6
Alex Erickson,CIN,10.6,127.3,0.6,0.9,5,0,0,17.1
Zach Pascal,IND,9.4,125.3,0.7,0.1,0.2,0,0,16.8
Russell Shepard,NYG,8.3,121.1,0.7,0,0.1,0,0,16.4
Travis Fulgham,DET,9.6,124.0,0.7,0,0,0,0.1,16.4
Russell Gage,ATL,8.5,107.1,0.8,0,0,0,0,15.4
Marvin Hall,CHI,7.9,116.7,0.5,0,0,0,0,14.7
Darvin Kidsy,WAS,5.9,89.1,0.9,0,0,0,0,14.5
Maurice Harris,NE,6.7,97.2,0.7,0.3,1.5,0,0,14.1
Kelvin Harmon,WAS,8.5,108.0,0.6,0,0,0,0.1,14.1
Riley Ridley,CHI,8.4,105.8,0.6,0,0,0,0,14
Andy Jones,DET,9.9,122.3,0.3,0,0,0,0,14
Austin Carr,NO,6.9,89.9,0.8,0,0,0,0,13.9
Cody Core,CIN,9.5,111.8,0.4,0,0,0,0,13.7
Brian Quick,WAS,8.5,103.0,0.6,0,0,0,0,13.6
Jehu Chesson,WAS,6.8,100.2,0.6,0.1,0.1,0,0,13.5
Terry Godwin,CAR,7.6,102.2,0.5,0,0,0,0,13.4
DeAndre Carter,HOU,8.1,93.7,0.6,0.1,0.2,0,0,13.1
Chris Lacy,DET,8.7,98.6,0.5,0,0,0,0.1,12.9
Jaelen Strong,CLE,5.2,84.6,0.7,0,0,0,0,12.7
Artavis Scott,LAC,7.2,90.0,0.5,0,0,0,0,12.1
Mack Hollins,PHI,4.8,81.1,0.6,0,0,0,0,11.6
Deontay Burnett,NYJ,7.1,78.3,0.6,0,0,0,0,11.3
Geremy Davis,LAC,6,83.2,0.5,0,0,0,0,11.1
Jordan Matthews,SF,7.4,87.2,0.4,0,0,0,0,11.1
Byron Marshall,WAS,5.4,97.4,0.2,0.4,1,0,0,11
Josh Bellamy,NYJ,5.4,81.7,0.5,0.1,-0.1,0,0,11
Derrick Willies,CLE,5.6,76.3,0.5,0,0,0,0,10.6
Vyncint Smith,HOU,5.6,78.4,0.5,0,0,0,0,10.5
Aldrick Robinson,CAR,4.2,75.8,0.5,0,0.1,0,0,10.5
Tanner Gentry,CHI,5.6,76.9,0.4,0,0,0,0,10.2
Tommylee Lewis,DET,6,67.1,0.5,0.3,2,0,0,10
Josh Malone,CIN,7,86.8,0.2,0.3,-0.2,0,0.1,9.8
Quadree Henderson,JAC,5.2,63.5,0.5,0,0,0,0,9
Noah Brown,DAL,5.2,69.1,0.4,0,0,0,0,9
Brice Butler,MIA,5.9,70.1,0.3,0,0,0,0,9
Brandon Zylstra,MIN,4.7,64.1,0.4,0,0,0,0,8.8
Kalif Raymond,TEN,6,68.9,0.3,0,0,0,0,8.8
Trevor Davis,GB,4.8,64.6,0.4,0,0.4,0,0,8.7
Rashad Ross,CAR,3.2,40.9,0.8,0,0,0,0,8.6
K.J. Brent,TB,7.4,66.5,0.3,0,0,0,0,8.4
Damion Ratley,CLE,3.6,53.4,0.5,0,0,0,0,8.3
Keon Hatcher,OAK,6.1,71.9,0.2,0,0,0,0,8.2
Vince Mayle,LAC,2.6,44.8,0.6,0.1,-0.1,0,0,8.2
Ray-Ray McCloud,BUF,2.6,61.3,0.3,0.4,1.6,0,0,7.8
Richie James,SF,5.3,67.9,0.2,0,0,0,0,7.8
Cameron Meredith,NE,6.3,61.6,0.2,0,0,0,0,7.6
River Cracraft,DEN,2.9,55.4,0.3,0,0,0,0,7.6
Kevin White,ARI,4.2,57.1,0.3,0,0,0,0,7.5
Darius Jennings,TEN,5.5,56.3,0.3,0.5,1.1,0,0,7.3
Malik Turner,SEA,4.3,40.7,0.5,0,0,0,0,7.1
Auden Tate,CIN,4.8,60.8,0.1,0,0,0,0,6.9
Hunter Sharp,CIN,3.9,51.6,0.3,0,0,0,0,6.8
Victor Bolden Jr.,BUF,4.2,57.8,0.2,0,0,0,0,6.7
Cam Phillips,BUF,3.9,55.0,0.2,0,0,0,0,6.6
Dwayne Harris,OAK,4.7,54.1,0,1.3,7.7,0,0,6.6
Johnny Holton,PIT,4.2,50.9,0.2,0,0,0,0,6.4
Allen Lazard,GB,4.9,48.9,0.2,0,0,0,0,6.3
Mike Thomas,LAR,3.1,37.9,0.4,0,0,0,0,5.9
Devin Smith,DAL,3.1,36.8,0.4,0,0,0,0,5.8
Cedrick Wilson,DAL,3.1,36.8,0.4,0,0,0,0,5.8
Charles Johnson,PHI,3.2,36.9,0.3,0,0,0,0,5.7
Brandon Powell,DET,5,46.2,0.2,0.1,0.2,0,0,5.6
DeAndrew White,CAR,2.6,31.9,0.4,0,0,0,0,5.5
Isaiah Ford,MIA,3.3,43.7,0.2,0,0,0,0,5.4
JoJo Natson,LAR,1.8,43.0,0.2,0.1,0,0,0,5.2
Greg Dortch,NYJ,3.1,38.9,0.2,0,0,0,0,5.2
Gehrig Dieter,KC,3.1,36.2,0.3,0,0,0,0,5.2
Olabisi Johnson,MIN,3.2,39.1,0.2,0,0,0,0,5.2
Tim White,NYJ,2.7,34.5,0.3,0,0,0,0,5.1
Brittan Golden,NYG,2.6,35.1,0.3,0,0,0,0,5
Cam Sims,WAS,3.3,40.0,0.2,0,0,0,0,5
J'Mon Moore,GB,4.4,45.4,0.1,0,0,0,0,4.9
Chad Hansen,HOU,2.4,32.3,0.3,0,0,0,0,4.8
Javon Wims,CHI,2.5,35.7,0.2,0,0,0,0,4.8
Jaleel Scott,BAL,2.6,32.9,0.2,0,0,0,0,4.1
Deonte Thompson,NYJ,2.6,31.2,0.2,0.1,-0.1,0,0,4.1
J.J. Jones,NYJ,2.3,31.5,0.1,0.2,0.9,0,0,4.1
Terrelle Pryor,JAC,2.2,30.1,0.2,0,0,0,0,4
Charone Peake,NYJ,1.9,30.7,0.1,0,0,0,0,3.8
Nick Williams,DEN,2.2,29.7,0.1,0,0,0,0,3.7
Chad Williams,ARI,2.1,26.5,0.2,0.1,0.2,0,0,3.6
Isaac Whitney,HOU,2.1,25.5,0.2,0,0,0,0,3.5
Michael Floyd,BAL,2.2,26.5,0.1,0,0,0,0,3.5
Trent Sherfield,ARI,1.9,23.5,0.2,0,0,0,0,3.4
Andre Roberts,BUF,2.6,27.0,0.1,0,0.6,0,0,3.3
Byron Pringle,KC,1.7,21.2,0.2,0,0,0,0,3
Khadarel Hodge,LAR,2,23.6,0.1,0,0,0,0,3
Marcus Green,ATL,1.7,21.6,0.1,0,0,0,0,3
Krishawn Hogan,IND,1.8,15.8,0.2,0,0,0,0,2.8
Marcus Johnson,IND,1.5,19.9,0.1,0,0.3,0,0,2.8
Damiere Byrd,ARI,2.8,27.4,0,0.1,0.2,0,0,2.8
Juwann Winfree,DEN,1.7,20.2,0.1,0,0,0,0,2.5
Pharoh Cooper,ARI,2.7,24.2,0,0.1,0.1,0,0,2.4
Keenan Reynolds,SEA,1.4,17.2,0.1,0,0,0,0,2.4
Matt Slater,NE,0.7,8.4,0,0,0,0,0,1.1
Jordan Lasley,DET,0,0.0,0,0,0,0,0,0
Daurice Fountain,IND,0,0.0,0,0,0,0,0,0
Cam Batson,TEN,0,0.0,0,0,0,0,0,0
Jaydon Mickens,CAR,0,0.0,0,0,0,0,0,0
Emmanuel Butler,NO,0,0.0,0,0,0,0,0,0
De'Anthony Thomas,KC,0,0.0,0,0,0,0,0,0
Brendan Langley,DEN,0,0.0,0,0,0,0,0,0
Lil'Jordan Humphrey,NO,0,0.0,0,0,0,0,0,0
Emanuel Hall,TB,0,0.0,0,0,0,0,0,0
Joe Webb,HOU,0,0.0,0,0,0,0,0,0
DeAngelo Yancey,TEN,0,0.0,0,0,0,0,0,0
Chris Thompson,WAS,0,0.0,0,0,0,0,0,0
John Ursua,SEA,0,0.0,0,0,0,0,0,0
Tre McBride,JAC,0,0.0,0,0,0,0,0,0
Da'Mari Scott,NYG,0,0.0,0,0,0,0,0,0
Malachi Dupre,LAC,0,0.0,0,0,0,0,0,0
Dillon Mitchell,MIN,0,0.0,0,0,0,0,0,0
Penny Hart,IND,0,0.0,0,0,0,0,0,0
Robert Davis,WAS,0,0.0,0,0,0,0,0,0
Antoine Wesley,BAL,0,0.0,0,0,0,0,0,0
Marken Michel,PHI,0,0.0,0,0,0,0,0,0
Tanner McEvoy,TEN,0,0.0,0,0,0,0,0,0
Roger Lewis,IND,0,0.0,0,0,0,0,0,0
Braxton Berrios,NE,0,0.0,0,0,0,0,0,0
Ashton Dulin,IND,0,0.0,0,0,0,0,0,0
Jalen Tolliver,KC,0,0.0,0,0,0,0,0,0
Taquan Mizzell,CHI,0,0.0,0,0,0,0,0,0
Simmie Cobbs Jr.,NO,0,0.0,0,0,0,0,0,0
Carlton Agudosi,PHI,0,0.0,0,0,0,0,0,0
Tyre Brady,JAC,0,0.0,0,0,0,0,0,0
Kelvin McKnight,DEN,0,0.0,0,0,0,0,0,0
Alonzo Russell,NYG,0,0.0,0,0,0,0,0,0
Jester Weah,HOU,0,0.0,0,0,0,0,0,0
Austin Proehl,LAR,0,0.0,0,0,0,0,0,0
